StrokeNumber,Time,Distance,Speed,StrokeRate,DistancePerStroke,StrokeDuration,SpeedChange,RollingSpeed,RollingDistancePerStroke,RollingStrokeRate,SpeedConsistency,TimeGap,IsRowing,SessionSegment,SessionPhase,SpeedDecline,DistancePerStrokeDecline,StrokeRateChange,FatigueSignal,FatigueConfirmed,FatigueSeverity,SpeedScore,DistancePerStrokeScore,RhythmScore,ConsistencyScore,StrokeScore
16,44.8,113.4,3.31,20.5,10.3,2.926829268292683,0.020000000000000018,3.194,9.290000000000001,21.3,0.20987827159781838,3.0,True,1,Rowing segment,0.07070119290078566,0.1058710298363811,0.05970149253731339,False,False,0.0,64.64940354960713,47.06448508180943,70.14925373134331,0.0,49.6
17,47.6,123.1,3.33,21.0,9.7,2.857142857142857,0.020000000000000018,3.2590000000000003,9.419999999999998,21.25,0.10979273402390127,2.8000000000000043,True,1,Rowing segment,0.05178935117835319,0.09335899903753632,0.05721393034825863,False,False,0.0,74.1053244108234,53.320500481231825,71.39303482587069,45.44339410076983,62.1
18,50.6,133.0,3.31,21.0,9.9,2.857142857142857,-0.020000000000000018,3.289,9.440000000000001,21.3,0.06674162452655083,3.0,True,1,Rowing segment,0.04306080884492293,0.09143407122232909,0.05970149253731339,False,False,0.0,78.46959557753851,54.282964388835445,70.14925373134331,86.44135201899756,70.0
19,53.6,143.5,3.35,19.0,10.5,3.1578947368421053,0.040000000000000036,3.309,9.64,20.95,0.04771442828605712,3.0,True,1,Rowing segment,0.03724178062263605,0.07218479307025986,0.04228855721393024,False,False,0.0,81.37910968868194,63.907603464870064,78.85572139303488,100.0,77.7
20,56.8,154.8,3.43,19.5,11.2,3.076923076923077,0.08000000000000007,3.332,9.85,20.8,0.044671641513986955,3.1999999999999957,True,1,Rowing segment,0.03054989816700623,0.05197305101058719,0.03482587064676613,False,False,0.0,84.72505091649684,74.01347449470641,82.58706467661693,100.0,82.9
21,59.8,165.3,3.42,20.5,10.5,2.926829268292683,-0.010000000000000231,3.346,10.040000000000001,20.55,0.048350571638568755,3.0,True,1,Rowing segment,0.026476578411405348,0.03368623676612124,0.0223880597014925,False,False,0.0,86.76171079429729,83.15688161693934,88.80597014925375,100.0,87.8
22,62.8,175.6,3.37,19.5,10.3,3.076923076923077,-0.04999999999999982,3.347,10.07,20.4,0.04877385456253668,3.0,True,1,Rowing segment,0.026185627000291038,0.030798845043310902,0.014925373134328216,False,False,0.0,86.90718649985445,84.60057747834455,92.53731343283589,100.0,88.9
23,65.6,185.6,3.39,21.5,9.9,2.7906976744186047,0.020000000000000018,3.35,10.169999999999998,20.4,0.050552502960329745,2.799999999999997,True,1,Rowing segment,0.02531277276694797,0.02117420596727646,0.014925373134328216,False,False,0.0,87.34361361652599,89.41289701636174,92.53731343283589,100.0,90.7
24,68.4,195.5,3.48,21.0,9.9,2.857142857142857,0.08999999999999986,3.368,10.17,20.4,0.0616080802781108,2.8000000000000114,True,1,Rowing segment,0.020075647366889843,0.02117420596727629,0.014925373134328216,False,False,0.0,89.96217631655506,89.41289701636184,92.53731343283589,91.33007227559995,90.4
25,71.2,205.8,3.6,21.5,10.3,2.7906976744186047,0.1200000000000001,3.399,10.25,20.5,0.08962266578394566,2.799999999999997,True,1,Rowing segment,0.011056153622345142,0.013474494706448563,0.019900497512437738,False,False,0.0,94.47192318882742,93.2627526467757,90.04975124378113,64.65153109339194,88.9
26,74.0,216.2,3.69,21.0,10.5,2.857142857142857,0.08999999999999986,3.437,10.27,20.55,0.1222974515951386,2.799999999999997,True,1,Rowing segment,1.292083822665297e-16,0.011549566891241673,0.0223880597014925,False,False,0.0,99.99999999999993,94.22521655437914,88.80597014925375,33.53503933940267,86.3
27,76.8,226.9,3.76,21.5,10.6,2.7906976744186047,0.06999999999999984,3.4799999999999995,10.360000000000001,20.6,0.15238839267549487,2.799999999999997,True,1,Rowing segment,-0.012510910677916572,0.002887391722810333,0.02487562189054726,False,False,0.0,100.0,98.55630413859477,87.56218905472637,4.879166110206534,83.4
28,79.6,237.6,3.8,21.5,10.7,2.7906976744186047,0.040000000000000036,3.529,10.440000000000001,20.65,0.1694730394815344,2.799999999999997,True,1,Rowing segment,-0.026767529822519533,-0.004812319538017393,0.027363184079601848,False,False,0.0,100.0,100.0,86.31840796019907,0.0,82.9
29,82.6,249.0,3.8,19.5,11.4,3.076923076923077,0.0,3.5740000000000003,10.53,20.7,0.17626999492570963,3.0,True,1,Rowing segment,-0.039860343322665116,-0.013474494706448391,0.02985074626865661,False,False,0.0,100.0,100.0,85.0746268656717,0.0,82.8
30,85.6,260.3,3.76,19.5,11.3,3.076923076923077,-0.040000000000000036,3.607,10.54,20.7,0.1772035866203326,3.0,True,1,Rowing segment,-0.04946173988943844,-0.014436958614051835,0.02985074626865661,False,False,0.0,100.0,100.0,85.0746268656717,0.0,82.8
31,88.8,271.5,3.63,19.5,11.2,3.076923076923077,-0.1299999999999999,3.628,10.61,20.6,0.16457352291435903,3.200000000000003,True,1,Rowing segment,-0.05557171952283963,-0.021174205967276115,0.02487562189054726,False,False,0.0,100.0,100.0,87.56218905472637,0.0,83.1
32,92.0,282.5,3.5,19.5,11.0,3.076923076923077,-0.1299999999999999,3.6410000000000005,10.68,20.6,0.14601750275603861,3.200000000000003,True,1,Rowing segment,-0.059354087867326204,-0.027911453320500396,0.02487562189054726,False,False,0.0,100.0,100.0,87.56218905472637,10.94622175335096,84.8
33,95.0,293.0,3.47,19.5,10.6,3.076923076923077,-0.029999999999999805,3.649,10.75,20.4,0.1322833658813062,3.0,True,1,Rowing segment,-0.061681699156240825,-0.03464870067372468,0.014925373134328216,False,False,0.0,100.0,100.0,92.53731343283589,24.025363550337953,87.5
34,98.0,303.6,3.48,20.0,10.5,3.0,0.009999999999999787,3.6489999999999996,10.809999999999999,20.3,0.1322833658813062,3.0,True,1,Rowing segment,-0.0616816991562407,-0.04042348411934534,0.009950248756218869,False,False,0.0,100.0,100.0,95.02487562189057,24.025363550337953,87.9
35,101.2,314.7,3.47,18.5,11.1,3.2432432432432434,-0.009999999999999787,3.636,10.89,20.0,0.1435424830649208,3.200000000000003,True,1,Rowing segment,-0.057899330811754385,-0.04812319538017324,0.004975124378109523,False,False,0.0,100.0,100.0,97.51243781094524,13.303205216215709,86.6
36,104.0,324.2,3.41,21.0,9.6,2.857142857142857,-0.06000000000000005,3.6079999999999997,10.8,20.0,0.15838069467091953,2.799999999999997,True,1,Rowing segment,-0.04975269130055262,-0.03946102021174207,0.004975124378109523,False,False,0.0,100.0,100.0,97.51243781094524,0.0,84.6
37,107.0,334.5,3.4,20.5,10.3,2.926829268292683,-0.010000000000000231,3.572,10.77,19.9,0.16088643337597802,3.0,True,1,Rowing segment,-0.039278440500436364,-0.036573628488931566,0.009950248756219046,False,False,0.0,100.0,100.0,95.02487562189049,0.0,84.3
38,110.0,344.8,3.45,20.5,10.4,2.926829268292683,0.050000000000000266,3.537,10.74,19.8,0.1428324581847896,3.0,True,1,Rowing segment,-0.029095141111434283,-0.03368623676612124,0.014925373134328393,False,False,0.0,100.0,100.0,92.5373134328358,13.979368281381422,86.0
39,113.0,355.3,3.45,19.5,10.4,3.076923076923077,0.0,3.5020000000000002,10.64,19.8,0.11043348928451963,3.0,True,1,Rowing segment,-0.01891184172243234,-0.02406159769008662,0.014925373134328393,False,False,0.0,100.0,100.0,92.5373134328358,44.83319711589697,90.6
40,116.0,365.9,3.48,20.0,10.6,3.0,0.029999999999999805,3.474,10.57,19.85,0.06310485101971781,3.0,True,1,Rowing segment,-0.010765202211230701,-0.01732435033686234,0.01243781094527363,False,False,0.0,100.0,100.0,93.78109452736318,89.90468406623417,97.6
41,119.0,376.4,3.5,20.0,10.5,3.0,0.020000000000000018,3.461,10.5,19.9,0.034140233677497155,3.0,True,1,Rowing segment,-0.00698283386674413,-0.010587102983638057,0.009950248756219046,False,False,0.0,100.0,100.0,95.02487562189049,100.0,99.3
42,122.0,386.4,3.44,20.0,10.0,3.0,-0.06000000000000005,3.4550000000000005,10.4,19.95,0.03171049598404462,3.0,True,1,Rowing segment,-0.005237125400058259,-0.0009624639076034443,0.007462686567164285,False,False,0.0,100.0,100.0,96.26865671641785,100.0,99.4
43,124.8,396.0,3.39,21.0,9.5,2.857142857142857,-0.04999999999999982,3.447,10.290000000000001,20.1,0.0371333931776702,2.799999999999997,True,1,Rowing segment,-0.002909514111143377,0.009624639076034613,0.0,False,False,0.0,100.0,95.18768046198268,100.0,100.0,98.3
44,127.8,405.9,3.37,20.0,10.0,3.0,-0.020000000000000018,3.436,10.24,20.1,0.0422163738639497,3.0,True,1,Rowing segment,0.00029095141111444106,0.014436958614052007,0.0,False,False,0.0,99.85452429444274,92.78152069297396,100.0,100.0,97.4
45,130.8,416.1,3.38,20.5,10.2,2.926829268292683,0.009999999999999787,3.4269999999999996,10.15,20.3,0.04372896319627045,3.000000000000014,True,1,Rowing segment,0.0029095141111436353,0.023099133782483176,0.009950248756218869,False,False,0.0,98.54524294442818,88.45043310875839,95.02487562189057,100.0,94.7
46,134.0,427.0,3.43,19.0,10.9,3.1578947368421053,0.050000000000000266,3.429,10.280000000000001,20.1,0.04332051092340925,3.1999999999999886,True,1,Rowing segment,0.0023276112889148823,0.010587102983638057,0.0,False,False,0.0,98.83619435554253,94.70644850818093,100.0,100.0,97.7
47,137.0,437.7,3.48,19.5,10.6,3.076923076923077,0.04999999999999982,3.4370000000000003,10.309999999999999,20.0,0.044733780424972676,3.0,True,1,Rowing segment,0.0,0.007699711260827896,0.004975124378109523,False,False,0.0,99.99999999999997,96.15014436958603,97.51243781094524,100.0,98.3
48,140.2,448.9,3.51,19.5,11.2,3.076923076923077,0.029999999999999805,3.443,10.39,19.9,0.05034326612808313,3.1999999999999886,True,1,Rowing segment,-0.0017457084666860003,0.0,0.009950248756219046,False,False,0.0,100.0,99.99999999999997,95.02487562189049,100.0,99.3
49,143.2,459.4,3.49,19.5,10.5,3.076923076923077,-0.019999999999999574,3.447,10.4,19.9,0.05250396810399411,3.0,True,1,Rowing segment,-0.002909514111143377,-0.0009624639076034443,0.009950248756219046,False,False,0.0,100.0,100.0,95.02487562189049,100.0,99.3
50,146.2,469.8,3.44,19.5,10.4,3.076923076923077,-0.050000000000000266,3.443,10.379999999999999,19.85,0.05121848624600198,3.0,True,1,Rowing segment,-0.0017457084666860003,0.0009624639076036153,0.01243781094527363,False,False,0.0,100.0,99.51876804619818,93.78109452736318,100.0,98.9
